RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	UTM	JOG	FC	DSG	PC	CC1	ADM1	ADM2	DIM	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME	FULL_NAME	FULL_NAME_ND	MODIFY_DATE
1	-561982	-794726	65.5666667	-117.6166667	653400	-1173700	MN77	NQ11-09	H	STM		CA	13				N		Calder		CALDERRIVER	Calder River	Calder River	1993-12-14
1	426827	546158	55.0261111	-109.7222222	550134	-1094320	WF89	NN12-03	H	STM		CA	11				N		Calder		CALDERRIVER	Calder River	Calder River	1999-04-05
1	428826	548508	55.3141667	-110.0177778	551851	-1100104	WG63	NN12-02	H	STM		CA	01				N		Calder		CALDERRIVER	Calder River	Calder River	1999-04-05
1	-561983	-794727	63.35	 -68.3333333	632100	-682000	EL32	NP19-02	T	CAPE 		CA	14				N				CALDWELL CAPE	Cape Caldwell	Cape Caldwell	1993-12-14
1	-561984	-794728	43.8666667	 -80.0	435200	-800000	NJ85	NK17-03	P	PPL		CA	08				N				CALEDON	Caledon	Caledon	1993-12-14
1	-561985	-794729	75.7	 -80.5666667	754200	-803400	NE10	NS17-01	T	CAPE 		CA	14				N				CALEDON CAPE	Cape Caledon	Cape Caledon	1993-12-14
1	-561986	-794730	43.8666667	 -79.8666667	435200	-795200	NJ95	NK17-03	P	PPL		CA	08				N				CALEDONEAST	Caledon East	Caledon East	1993-12-14
1	-561987	-794731	43.0666667	 -79.95	430400	-795700	NH86	NK17-03	P	PPL		CA	08				N				CALEDONIA	Caledonia	Caledonia	1993-12-14
1	-561988	-794732	44.3666667	 -65.0333333	442200	-650200	LQ31	NL20-10	P	PPL		CA	07				N				CALEDONIA	Caledonia	Caledonia	1993-12-14
1	-561985	-794733	75.7	 -80.5666667	754200	-803400	NE10	NS17-01	T	CAPE 		CA	14				V				CALENDON CAPE	Cape Calendon	Cape Calendon	1993-12-14
1	-561989	-794734	76.4333333	 -89.6666667	762600	-894000	DK38	NT13-16	T	ISL		CA	14				N				CALFISLAND	Calf Island	Calf Island	1993-12-14
1	-561990	-794735	51.0833333	-114.0833333	510500	-1140500	QS06	NM11-03	P	PPL		CA	01				N				CALGARY	Calgary	Calgary	1993-12-14
1	-561991	-794736	75.8833333	-118.75	755300	-1184500	ME52	NS11-01	T	PT		CA	13				N				CALLAGHANPOINT	Callaghan Point	Callaghan Point	1993-12-14
1	-561992	-794737	46.2166667	 -79.3666667	461300	-792200	PM21	NL17-06	P	PPL		CA	08				N				CALLANDER	Callander	Callander	1993-12-14
1	-561993	-794738	46.2166667	 -79.3833333	461300	-792300	PM21	NL17-06	H	BAY		CA	08				N				CALLANDERBAY	Callander Bay	Callander Bay	1993-12-14
1	-561994	-794739	55.25	-113.3333333	551500	-1132000	UG52	NN12-01	H	LK		CA	01				N				CALLINGLAKE	Calling Lake	Calling Lake	1993-12-14
1	-561995	-794740	55.25	-113.2	551500	-1131200	UG62	NN12-01	P	PPL		CA	01				N				CALLINGLAKE	Calling Lake	Calling Lake	1993-12-14
1	426910	546266	55.0916667	-112.8877778	550530	-1125316	UG70	NN12-01	P	PPL		CA	01				N				CALLINGRIVER	Calling River	Calling River	1999-04-05
1	426953	546311	55.0905556	-112.8811111	550526	-1125252	UG70	NN12-01	H	STM		CA	01				N		Calling		CALLINGRIVER	Calling River	Calling River	1999-04-05
1	-561996	-794741	53.25	-113.7833333	531500	-1134700	UE10	NN12-07	P	PPL		CA	01				N				CALMAR	Calmar	Calmar	1993-12-14
1	-561997	-794742	69.45	 -80.2	692700	-801200	NT30	NR17-07	T	ISLS 		CA	14				N				CALTHORPEISLANDS	Calthorpe Islands	Calthorpe Islands	1993-12-14
1	-561998	-794743	49.6166667	 -67.2166667	493700	-671300	FQ29	NM19-09	H	STM		CA	10				N				CALUMET PETITERIVIEREDU	Petite Rivière du Calumet	Petite Riviere du Calumet	1993-12-14
1	-561999	-794744	45.6666667	 -76.6166667	454000	-763700	UR75	NL18-07	H	FLLS 		CA	10				N				CALUMETFALLS	Calumet Falls	Calumet Falls	1993-12-14
1	-562000	-794745	51.4166667	-127.9166667	512500	-1275500	WS79	NM09-03	T	CAPE 		CA	02				N				CALVERT CAPE	Cape Calvert	Cape Calvert	1993-12-14
1	-562001	-794746	47.05	 -52.8833333	470300	-525300	CT51	NL22-01	H	BAY		CA	05				N				CALVERTBAY	Calvert Bay	Calvert Bay	1993-12-14
1	-562002	-794747	51.5833333	-128.0	513500	-1280000	WT61	NM09-03	T	ISL		CA	02				N				CALVERTISLAND	Calvert Island	Calvert Island	1993-12-14
1	-562003	-794748	75.8166667	-120.8833333	754900	-1205300	EK51	NS09-03	T	CAPE 		CA	13				N				CAM CAPE	Cape Cam	Cape Cam	1993-12-14
1	367271	458133	60.0	 -96.0	600000	-960000	UG35	NP15-13	L	ZZZZZ		CA	00				D				CAMASTERSOURCEHOLDINGSLIST	CA MASTER SOURCE HOLDINGS LIST	CA MASTER SOURCE HOLDINGS LIST	1999-04-28
1	-570671	-794749	53.8	-126.25	534800	-1261500	XV86	NN09-09	H	LK		CA	02				V				CAMBIE	Cambie	Cambie	1993-12-14
1	-562004	-794750	56.3333333	 -69.1666667	562000	-691000	DC84	NO19-11	H	LK		CA	10				N				CAMBRIANLAKE	Cambrian Lake	Cambrian Lake	1993-12-14
1	-562005	-794751	43.3833333	 -80.3166667	432300	-801900	NJ50	NK17-02	P	PPL		CA	08				N				CAMBRIDGE	Cambridge	Cambridge	1993-12-14
1	-562006	-794752	45.2	 -64.1166667	451200	-640700	MR10	NL20-07	P	PPL		CA	07				N				CAMBRIDGE	Cambridge	Cambridge	1993-12-14
1	-562007	-794753	69.05	-105.0	690300	-1050000	ES05	NR13-07	H	BAY		CA	14				N				CAMBRIDGEBAY	Cambridge Bay	Cambridge Bay	1993-12-14
1	-562008	-794754	69.1166667	-105.0333333	690700	-1050200	DS96	NR13-07	P	PPL		CA	14		1350		N				CAMBRIDGEBAY	Cambridge Bay	Cambridge Bay	1999-05-28
1	-562009	-794755	71.5	 -74.7333333	713000	-744400	WE03	NR17-03	H	BAY		CA	14				N				CAMBRIDGEFIORD	Cambridge Fiord	Cambridge Fiord	1993-12-14
1	-562010	-794756	45.2166667	 -64.15	451300	-640900	MR00	NL20-07	H	FLTT 		CA	07				N				CAMBRIDGEFLATS	Cambridge Flats	Cambridge Flats	1993-12-14
1	-561779	-794757	71.8	 -74.1	714800	-740600	WE36	NR17-03	H	BAY		CA	14				V				CAMBRIDGEGULF	Cambridge Gulf	Cambridge Gulf	1993-12-14
1	-562011	-794758	45.0666667	 -64.6333333	450400	-643800	LQ79	NL20-07	P	PPL		CA	07				N				CAMBRIDGESTATION	Cambridge Station	Cambridge Station	1993-12-14
1	-562012	-794759	52.9666667	-100.5	525800	-1003000	LD96	NN14-10	H	BAY		CA	03				N				CAMERONBAY	Cameron Bay	Cameron Bay	1993-12-14
1	-562013	-794760	76.5333333	-103.4166667	763200	-1032500	EE49	NT13-13	H	BAY		CA	14				N				CAMERONBAY	Cameron Bay	Cameron Bay	1993-12-14
1	-562014	-794761	66.05	-117.8833333	660300	-1175300	MP52	NQ11-05	P	PPLL 		CA	13				N				CAMERONBAY	Cameron Bay	Cameron Bay	1999-05-28
1	-562015	-794762	49.1333333	 -88.3333333	490800	-882000	DV04	NM16-07	P	PPL		CA	08				N				CAMERONFALLS	Cameron Falls	Cameron Falls	1993-12-14
1	-562016	-794763	60.0	-118.0	600000	-1180000	MG45	NP11-13	T	HLL		CA	00				N				CAMERONHILLS	Cameron Hills	Cameron Hills	1999-05-28
1	-562017	-794764	67.2333333	 -87.0833333	671400	-870500	DV95	NQ15-03	H	BAY		CA	14				N				CAMERONINLET	Cameron Inlet	Cameron Inlet	1993-12-14
1	-562018	-794765	76.5	-104.0	763000	-1040000	EE29	NT13-13	T	ISL		CA	14				N				CAMERONISLAND	Cameron Island	Cameron Island	1993-12-14
1	-562019	-794766	49.0166667	 -84.2666667	490100	-841600	FV93	NM16-09	H	LK		CA	08				N				CAMERONLAKE	Cameron Lake	Cameron Lake	1993-12-14
1	-562020	-794767	68.0833333	 -89.75	680500	-894500	CA85	NR15-11	H	LK		CA	14				N				CAMERONLAKE	Cameron Lake	Cameron Lake	1993-12-14
1	-562021	-794768	56.3833333	-121.6666667	562300	-1214000	EH84	NO10-12	H	STM		CA	02				N		Cameron		CAMERONRIVER	Cameron River	Cameron River	1993-12-14
1	-562023	-794770	62.5833333	-114.15	623500	-1140900	PK44	NP11-06	H	STM		CA	13				N		Cameron		CAMERONRIVER	Cameron River	Cameron River	1993-12-14
1	-562022	-794769	60.4166667	-117.4833333	602500	-1172900	MG79	NP11-13	H	STM		CA	13				N		Cameron		CAMERONRIVER	Cameron River	Cameron River	1999-05-28
1	-571942	-794771	64.1666667	-117.3333333	641000	-1172000	MM81	NQ11-13	H	LK		CA	13				V				CAMILLETU	Camilletu	Camilletu	1993-12-14
1	-562024	-794772	62.9833333	-113.2	625900	-1131200	UQ88	NP11-07	P	PPL		CA	13				N				CAMLAREN	Camlaren	Camlaren	1999-05-28
1	-562382	-794773	48.6166667	 -72.3333333	483700	-722000	XU98	NM18-12	H	STM		CA	10				V				CAMOUCHOUANE	Camouchouane	Camouchouane	1993-12-14
1	-562025	-794774	51.0833333	 -75.3833333	510500	-752300	VB75	NM18-02	H	LK		CA	10				N				CAMOUSITCHOUANELAKE	Camousitchouane Lake	Camousitchouane Lake	1993-12-14
1	-562026	-794775	53.0833333	-129.4166667	530500	-1292500	VU78	NN09-08	T	ISL		CA	02				N				CAMPANIAISLAND	Campania Island	Campania Island	1993-12-14
1	-562027	-794776	64.3833333	-138.75	642300	-1384500	FM04	NQ07-14	T	MT		CA	12				N				CAMPBELL MOUNT	Mount Campbell	Mount Campbell	1993-12-14
1	-562028	-794777	62.0	-113.4166667	620000	-1132500	UP77	NP11-07	H	BAY		CA	13				N				CAMPBELLBAY	Campbell Bay	Campbell Bay	1993-12-14
1	-562029	-794778	68.1666667	-103.3333333	681000	-1032000	ER66	NR13-11	H	BAY		CA	14				N				CAMPBELLBAY	Campbell Bay	Campbell Bay	1993-12-14
1	-562030	-794779	47.25	 -69.35	471500	-692100	DN73	NL19-02	H	STM		CA	10				V				CAMPBELLBRANCH	Campbell Branch	Campbell Branch	1993-12-14
1	-562030	-794780	47.25	 -69.35	471500	-692100	DN73	NL19-02	H	STM		CA	10				N		Campbell Branch		CAMPBELLBRANCHLITTLEBLACKRIVER	Campbell Branch Little Black River	Campbell Branch Little Black River	1993-12-14
1	-562031	-794781	44.0666667	 -78.3666667	440400	-782200	QJ18	NL17-12	P	PPL		CA	08				N				CAMPBELLCROFT	Campbellcroft	Campbellcroft	1993-12-14
1	-562032	-794782	44.3	 -77.8	441800	-774800	TQ70	NL18-10	P	PPL		CA	08				N				CAMPBELLFORD	Campbellford	Campbellford	1993-12-14
1	-562033	-794783	52.1333333	-128.2	520800	-1281200	WT57	NN09-11	T	ISL		CA	02				N				CAMPBELLISLAND	Campbell Island	Campbell Island	1993-12-14
1	-562034	-794784	69.6	-130.75	693600	-1304500	VT32	NR09-07	T	ISL		CA	13				N				CAMPBELLISLAND	Campbell Island	Campbell Island	1993-12-14
1	-562035	-794785	52.1666667	-128.1333333	521000	-1280800	WT57	NN09-11	P	PPL		CA	02				N				CAMPBELLISLAND	Campbell Island	Campbell Island	1993-12-14
1	-562036	-794786	62.3333333	-112.95	622000	-1125700	UQ91	NP11-07	H	LK		CA	13				N				CAMPBELLLAKE	Campbell Lake	Campbell Lake	1993-12-14
1	-562037	-794787	63.25	-106.8333333	631500	-1065000	DL01	NP13-01	H	LK		CA	13				N				CAMPBELLLAKE	Campbell Lake	Campbell Lake	1993-12-14
1	-562038	-794788	68.2166667	-133.4333333	681300	-1332600	NA66	NR07-12	H	LK		CA	13				N				CAMPBELLLAKE	Campbell Lake	Campbell Lake	1993-12-14
1	-562039	-794789	61.25	-129.6666667	611500	-1294000	VH69	NP09-09	T	MTS		CA	12				V				CAMPBELLMOUNTAINS	Campbell Mountains	Campbell Mountains	1993-12-14
1	-562039	-794790	61.25	-129.6666667	611500	-1294000	VH69	NP09-09	T	MTS		CA	12				N				CAMPBELLRANGE	Campbell Range	Campbell Range	1993-12-14
1	-562040	-794791	50.0166667	-125.25	500100	-1251500	CA34	NM10-04	P	PPL		CA	02				N				CAMPBELLRIVER	Campbell River	Campbell River	1993-12-14
1	-562041	-794792	50.05	-125.25	500300	-1251500	CA34	NM10-04	H	STM		CA	02				N		Campbell		CAMPBELLRIVER	Campbell River	Campbell River	1993-12-14
1	-562042	-794793	45.7333333	 -76.6	454400	-763600	UR76	NL18-07	P	PPL		CA	10				N				CAMPBELLSBAY	Campbells Bay	Campbells Bay	1993-12-14
1	-562043	-794794	48.0	 -66.6666667	480000	-664000	FP71	NM19-12	P	PPL		CA	04				N				CAMPBELLTON	Campbellton	Campbellton	1993-12-14
1	-562044	-794795	49.2833333	 -54.9333333	491700	-545600	XQ56	NM21-09	P	PPL		CA	05				N				CAMPBELLTON	Campbellton	Campbellton	1993-12-14
1	-562043	-794796	48.0	 -66.6666667	480000	-664000	FP71	NM19-12	P	PPL		CA	04				V				CAMPBELLTOWN	Campbell-town	Campbell-town	1993-12-14
1	-562045	-794797	44.2666667	 -79.8833333	441600	-795300	NK80	NL17-12	P	PPL		CA	08				N				CAMPBORDEN	Camp Borden	Camp Borden	1993-12-14
1	-562089	-794798	65.2333333	-127.0833333	651400	-1270500	WN83	NQ09-10	P	PPLL 		CA	13				V				CAMPCANOL	Camp Canol	Camp Canol	1999-05-28
1	-562046	-794799	52.7666667	-119.25	524600	-1191500	LU44	NN11-10	H	STM		CA	02				N				CAMPCREEK	Camp Creek	Camp Creek	1993-12-14
1	-562047	-794800	60.4833333	-127.2	602900	-1271200	WH90	NP09-14	H	STM		CA	12				N				CAMPCREEK	Camp Creek	Camp Creek	1993-12-14
1	-562048	-794801	44.2666667	 -64.6	441600	-643600	LQ70	NL20-10	P	PPL		CA	07				N				CAMPERDOWN	Camperdown	Camperdown	1993-12-14
1	-562049	-794802	79.0166667	 -74.6666667	790100	-744000	WN07	NT17-02	T	CAPE 		CA	14				N				CAMPERDOWN CAPE	Cape Camperdown	Cape Camperdown	1993-12-14
1	-562050	-794803	52.0166667	-100.15	520100	-1000900	MC26	NN14-10	P	PPL		CA	03				N				CAMPERVILLE	Camperville	Camperville	1993-12-14
1	-562051	-794804	69.2666667	-134.9	691600	-1345400	NB08	NR07-09	L	LCTY 		CA	13				N				CAMPFAREWELL	Camp Farewell	Camp Farewell	1993-12-14
1	-562052	-794805	52.2666667	-100.1	521600	-1000600	MC29	NN14-10	T	ISLS 		CA	03				N				CAMPINGISLANDS	Camping Islands	Camping Islands	1993-12-14
1	-562053	-794806	55.9166667	 -79.0833333	555500	-790500	PB19	NN17-03	T	ISLS 		CA	14				N				CAMPISLANDS	Camp Islands	Camp Islands	1993-12-14
1	-575731	-794807	44.8833333	 -66.95	445300	-665700	FK67	NL19-12	P	PPL		CA	04				V				CAMPOBELLO	Campo Bello	Campo Bello	1993-12-14
1	-562054	-794808	44.8833333	 -66.95	445300	-665700	FK67	NL19-12	T	ISL		CA	04				N				CAMPOBELLOISLAND	Campobello Island	Campobello Island	1993-12-14
1	-573566	-794809	49.8	 -99.6333333	494800	-993800	MA51	NM14-08	S	FT		CA	03				V				CAMPSHILO	Camp Shilo	Camp Shilo	1993-12-14
1	-562055	-794810	53.0166667	-112.8166667	530100	-1124900	UD77	NN12-07	P	PPL		CA	01				N				CAMROSE	Camrose	Camrose	1993-12-14
1	-562056	-794811	62.2833333	-123.3833333	621700	-1232300	DQ80	NP09-07	H	STMB 		CA	13				N				CAMSELLBEND	Camsell Bend	Camsell Bend	1993-12-14
1	-562057	-794812	56.0333333	 -78.6833333	560200	-784100	PC41	NO17-12	T	ISL		CA	14				N				CAMSELLISLAND	Camsell Island	Camsell Island	1993-12-14
1	-562058	-794813	63.5833333	-111.25	633500	-1111500	VR85	NP11-03	H	LK		CA	13				N				CAMSELLLAKE	Camsell Lake	Camsell Lake	1993-12-14
1	-562059	-794814	59.6166667	-109.2166667	593700	-1091300	XM01	NO12-03	P	PPL		CA	11				N				CAMSELLPORTAGE	Camsell Portage	Camsell Portage	1993-12-14
1	-562060	-794815	65.6666667	-118.1166667	654000	-1180700	MN48	NQ11-09	H	STM		CA	13				N		Camsell		CAMSELLRIVER	Camsell River	Camsell River	1993-12-14
1	-562061	-794816	45.9166667	 -65.8	455500	-654800	KR88	NL20-07	H	STM		CA	04				N		Canaan		CANAANRIVER	Canaan River	Canaan River	1993-12-14
1	-562062	-794817	46.25	 -65.0666667	461500	-650400	LS42	NL20-04	P	PPL		CA	04				N				CANAANSTATION	Canaan Station	Canaan Station	1993-12-14
1	-562063	-794818	60.0	 -96.0	600000	-960000	UG35	NP15-13	A	PCLI 		CA	00				N				CANADA	Canada	Canada	1997-08-29
1	-562063	-794819	60.0	 -96.0	600000	-960000	UG35	NP15-13	A	PCLI 		CA	00				V				CANADA DOMINIONOF	Dominion of Canada	Dominion of Canada	1997-08-29
1	-562064	-794820	50.7	 -56.1166667	504200	-560700	WS61	NM21-05	H	BAY		CA	05				N				CANADABAY	Canada Bay	Canada Bay	1993-12-14
1	-562065	-794821	73.25	 -80.8	731500	-804800	NB02	NS17-07	T	PT		CA	14				N				CANADAPOINT	Canada Point	Canada Point	1993-12-14
1	-560259	-794822	75.0	 -90.0	750000	-900000	DJ12	NS15-02	T	ISLS 		CA	14				V				CANADIANARCHIPELAGO	Canadian Archipelago	Canadian Archipelago	1993-12-14
1	-560259	-794823	75.0	 -90.0	750000	-900000	DJ12	NS15-02	T	ISLS 		CA	14				V				CANADIANARCTICARCHIPELAGO	Canadian Arctic Archipelago	Canadian Arctic Archipelago	1993-12-14
1	-560259	-794824	75.0	 -90.0	750000	-900000	DJ12	NS15-02	T	ISLS 		CA	14				V				CANADIANARCTICISLANDS	Canadian Arctic Islands	Canadian Arctic Islands	1993-12-14
1	-566753	-794825	50.0	 -63.5	500000	-633000	MA63	NM20-05	H	STRT 		CA	10				V				CANADIANCHANNEL	Canadian Channel	Canadian Channel	1993-12-14
1	-567776	-794826	55.0	 -90.0	550000	-900000	CF09	NN16-01	T	UPLD 		CA	00				V				CANADIANSHIELD	Canadian Shield	Canadian Shield	1993-12-14
1	-575237	-794827	49.9666667	 -55.6666667	495800	-554000	WR93	NM21-09	T	PT		CA	05				V				CANAILLE CAPE	Cape Canaille	Cape Canaille	1993-12-14
1	-562066	-794828	55.1333333	 -60.1666667	550800	-601000	PG81	NN20-03	H	BAY		CA	05				V				CANAIRIKTOK	Canairiktok	Canairiktok	1993-12-14
1	-562066	-794829	55.1333333	 -60.1666667	550800	-601000	PG81	NN20-03	H	BAY		CA	05				N				CANAIRIKTOKBAY	Canairiktok Bay	Canairiktok Bay	1993-12-14
1	-562067	-794830	55.0333333	 -60.3	550200	-601800	PG70	NN20-03	H	STM		CA	05				N		Canairiktok		CANAIRIKTOKRIVER	Canairiktok River	Canairiktok River	1993-12-14
1	-562068	-794831	67.3666667	-141.0	672200	-1410000	EQ07	NQ07-02	T	MT		CA	00			US	N				CANALASKAMOUNTAIN	Canalaska Mountain	Canalaska Mountain	1994-05-04
1	-562068	-794832	67.3666667	-141.0	672200	-1410000	EQ07	NQ07-02	T	MT		CA	00			CA	N				CANALASKAMOUNTAIN	Canalaska Mountain	Canalaska Mountain	1994-05-04
1	-562069	-794833	50.15	-115.8333333	500900	-1155000	NR85	NM11-06	P	PPL		CA	02				N				CANALFLATS	Canal Flats	Canal Flats	1993-12-14
1	-562070	-794834	56.0833333	 -64.1333333	560500	-640800	MH21	NO20-10	H	LK		CA	10				N				CANANEE LAC	Lac Cananée	Lac Cananee	1993-12-14
1	-562071	-794835	45.3833333	 -73.5166667	452300	-733100	XR12	NL18-09	P	PPL		CA	10				N				CANDIAC	Candiac	Candiac	1993-12-14
1	-562072	-794836	53.8333333	-105.3333333	535000	-1052000	DV76	NN13-08	H	LK		CA	11				N				CANDLELAKE	Candle Lake	Candle Lake	1993-12-14
1	-562073	-794837	52.3666667	-108.2166667	522200	-1081300	XD80	NN12-12	P	PPL		CA	11				N				CANDO	Cando	Cando	1993-12-14
1	-562923	-794838	57.3666667	-131.7	572200	-1314200	UD36	NO09-07	T	MT		CA	02				V				CANE	Cane	Cane	1993-12-14
1	-562074	-794839	42.9666667	 -79.75	425800	-794500	PH05	NK17-06	P	PPL		CA	08				N				CANFIELD	Canfield	Canfield	1993-12-14
1	-562075	-794840	54.0833333	 -69.8333333	540500	-695000	DV49	NN19-05	H	LK		CA	10				N				CANIAPISCAU LAC	Lac Caniapiscau	Lac Caniapiscau	1993-12-14
1	-562076	-794841	57.6666667	 -69.5	574000	-693000	DD79	NO19-08	H	STM		CA	10				N		Caniapiscau		CANIAPISCAU RIVIERE	Rivière Caniapiscau	Riviere Caniapiscau	1993-12-14
1	-562077	-794842	49.3666667	 -77.3166667	492200	-771900	UV37	NM18-07	T	ISL		CA	10				N				CANICAISLAND	Canica Island	Canica Island	1993-12-14
1	-562078	-794843	51.85	-120.75	515100	-1204500	FC54	NM10-03	H	LK		CA	02				N				CANIMLAKE	Canim Lake	Canim Lake	1993-12-14
1	-562079	-794844	51.7666667	-120.9	514600	-1205400	FC43	NM10-03	P	PPL		CA	02				N				CANIMLAKE	Canim Lake	Canim Lake	1993-12-14
1	-562080	-794845	51.1	-115.35	510600	-1152100	PS16	NM11-03	P	PPL		CA	01				N				CANMORE	Canmore	Canmore	1993-12-14
1	-562081	-794846	47.9	 -73.8833333	475400	-735300	WU80	NL18-03	P	PPL		CA	10				N				CANN	Cann	Cann	1993-12-14
1	-562940	-794847	64.0166667	 -90.2833333	640100	-901700	XM30	NQ15-14	H	STM		CA	14				V				CANNERYRIVER	Cannery River	Cannery River	1993-12-14
1	-562082	-794848	76.4666667	-118.1	762800	-1180600	ME78	NT09-15	T	CAPE 		CA	13				N				CANNING CAPE	Cape Canning	Cape Canning	1993-12-14
1	-562083	-794849	59.25	-134.7	591500	-1344200	NL16	NO08-02	T	MT		CA	02				N				CANNING MOUNT	Mount Canning	Mount Canning	1993-12-14
1	-562084	-794850	44.35	 -79.0333333	442100	-790200	PK51	NL17-12	P	PPL		CA	08				N				CANNINGTON	Cannington	Cannington	1993-12-14
1	-562085	-794851	57.45	 -76.7166667	572700	-764300	UJ96	NO18-07	T	PT		CA	10				N				CANNONPOINT	Cannon Point	Cannon Point	1993-12-14
1	-574438	-794852	57.4333333	-102.9166667	572600	-1025500	FD26	NO13-09	H	STM		CA	11				V				CANOE	Canoe	Canoe	1993-12-14
1	-573525	-794853	67.9333333	 -98.0333333	675600	-980200	NA43	NQ13-04	H	STM		CA	14				V				CANOECREEK	Canoe Creek	Canoe Creek	1993-12-14
1	434969	556163	55.2638889	-108.3469444	551550	-1082049	XG62	NN12-03	H	STM		CA	11				N				CANOECREEK	Canoe Creek	Canoe Creek	1999-04-21
1	-562086	-794854	70.1833333	-124.95	701100	-1245700	DC28	NR09-05	T	ISL		CA	13				N				CANOEISLAND	Canoe Island	Canoe Island	1993-12-14
1	429695	549615	54.9658333	-110.3777778	545757	-1102240	WF39	NN12-05	H	LK		CA	01				N				CANOELAKE	Canoe Lake	Canoe Lake	1999-04-05
1	-562087	-794855	55.1666667	-108.2516667	551000	-1081506	XG71	NN12-03	H	LK		CA	11				N				CANOELAKE	Canoe Lake	Canoe Lake	1999-04-21
1	434929	556111	55.0980556	-108.3233333	550553	-1081924	XG70	NN12-03	P	PPL		CA	11				N				CANOELAKE	Canoe Lake	Canoe Lake	1999-04-21
1	434939	556121	55.1675	-108.1533333	551003	-1080912	XG81	NN12-03	P	PPL		CA	11				N				CANOENARROWS	Canoe Narrows	Canoe Narrows	1999-04-21
1	-574159	-794856	54.1166667	-130.65	540700	-1303900	UV99	NN09-04	H	STRT 		CA	02				V				CANOEPASS	Canoe Pass	Canoe Pass	1993-12-14
1	-562088	-794857	52.1333333	-118.4666667	520800	-1182800	LT97	NN11-10	H	STM		CA	02				N		Canoe		CANOERIVER	Canoe River	Canoe River	1993-12-14
1	-562390	-794858	66.4166667	-138.4	662500	-1382400	FP16	NQ07-06	H	STM		CA	12				V				CANOERIVER	Canoe River	Canoe River	1993-12-14
1	434943	556129	55.2283333	-108.1613889	551342	-1080941	XG82	NN12-03	H	STM		CA	11				N		Canoe		CANOERIVER	Canoe River	Canoe River	1999-04-21
1	-562089	-794859	65.2333333	-127.0833333	651400	-1270500	WN83	NQ09-10	P	PPLL 		CA	13				N				CANOL	Canol	Canol	1999-05-28
1	-562089	-794860	65.2333333	-127.0833333	651400	-1270500	WN83	NQ09-10	P	PPLL 		CA	13				V				CANOLCAMP	Canol Camp	Canol Camp	1999-05-28
1	-562090	-794861	80.25	 -83.0	801500	-830000	MK61	NU13-15	H	BAY		CA	14				N				CANONFIORD	Cañon Fiord	Canon Fiord	1993-12-14
1	-562091	-794862	51.6333333	-102.4333333	513800	-1022600	FT72	NM13-03	P	PPL		CA	11				N				CANORA	Canora	Canora	1993-12-14
1	-562092	-794863	76.1333333	-116.1666667	760800	-1161000	NE25	NT09-15	T	HLLS 		CA	13				N				CANROBERTHILLS	Canrobert Hills	Canrobert Hills	1993-12-14
1	-562093	-794864	45.35	 -61.0	452100	-610000	PR52	NL20-09	P	PPL		CA	07				N				CANSO	Canso	Canso	1993-12-14
1	-562094	-794865	45.3	 -60.95	451800	-605700	PR61	NL20-09	T	CAPE 		CA	07				N				CANSO CAPE	Cape Canso	Cape Canso	1993-12-14
1	-562095	-794866	45.5833333	 -61.3833333	453500	-612300	PR24	NL20-09	H	STRT 		CA	07				V				CANSO GUTOF	Gut of Canso	Gut of Canso	1993-12-14
1	-562095	-794867	45.5833333	 -61.3833333	453500	-612300	PR24	NL20-09	H	STRT 		CA	07				N				CANSO STRAITOF	Strait of Canso	Strait of Canso	1993-12-14
1	-562096	-794868	45.0	 -60.5	450000	-603000	PQ98	NL20-09	H	BNK		CA	07				N				CANSOBANK	Canso Bank	Canso Bank	1993-12-14
1	-562097	-794869	45.3333333	 -60.9833333	452000	-605900	PR52	NL20-09	H	SD		CA	07				N				CANSOHARBOUR	Canso Harbour	Canso Harbour	1993-12-14
1	-562098	-794870	45.8833333	 -67.4666667	455300	-672800	FL18	NL19-09	P	PPL		CA	04				N				CANTERBURYSTATION	Canterbury Station	Canterbury Station	1993-12-14
1	-562099	-794871	48.6833333	 -71.3666667	484100	-712200	CP29	NM19-10	P	PPL		CA	10				N				CANTONBEGIN	Canton-Bégin	Canton-Begin	1993-12-14
1	-562100	-794872	53.35	-101.85	532100	-1015100	LE11	NN14-07	S	RSTN 		CA	11				N				CANTYRE	Cantyre	Cantyre	1993-12-14
1	-562101	-794873	49.2	-108.4	491200	-1082400	XV85	NM12-09	P	PPL		CA	11				N				CANUCK	Canuck	Canuck	1993-12-14
1	-562102	-794874	49.05	-116.0166667	490300	-1160100	NQ73	NM11-08	H	STM		CA	02				N				CANUCKCREEK	Canuck Creek	Canuck Creek	1993-12-14
1	-562103	-794875	53.3666667	-106.6	532200	-1063600	CV91	NN13-07	P	PPL		CA	11				N				CANWOOD	Canwood	Canwood	1993-12-14
1	-562104	-794876	60.8666667	-137.0333333	605200	-1370200	LN84	NP07-15	P	PPL		CA	12				N				CANYON	Canyon	Canyon	1993-12-14
1	-562105	-794877	61.8166667	-140.7833333	614900	-1404700	EJ15	NP07-10	P	PPL		CA	12				N				CANYONCITY	Canyon City	Canyon City	1993-12-14
2	374671	467959	55.2	-129.2166667	551200	-1291300	VB81	NN09-02	P	PPL		CA	02				V				CANYONCITY	Canyon City	Canyon City	1998-03-24
